# Constructed from biom file
#OTU ID	SRR11852016	SRR11852017	SRR11852018	SRR11852019	SRR11852020	SRR11852021	SRR11852023	SRR11852024	SRR11852025	SRR11852026	SRR11852027	SRR11852028	SRR11852029	SRR11852030	SRR11852032	SRR11852034	SRR11852035
2980190a659a4345544728faf6e9bb3e	0.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
cfe02f2abfe47445a14346aa87b51dc3	49.0	104.0	107.0	90.0	73.0	78.0	42.0	79.0	33.0	45.0	32.0	52.0	22.0	41.0	0.0	0.0	0.0
5562430485a5f7b62012abef32f44703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
189588aca7313816a53d8a900e542793	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73cfad46ccbc2beab2460bde19d74949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	22.0	0.0	0.0	0.0
b60dbdd0ddbd07370cd054f493deae62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	23.0	0.0	15.0	0.0	0.0	0.0
3aee4f888452ed126db9518a62c5deb2	94.0	140.0	99.0	104.0	92.0	87.0	96.0	113.0	122.0	64.0	73.0	96.0	68.0	82.0	68.0	30.0	70.0
84ccf10f044dd3ffc9dc05050c92834d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2b2a6951bcbd57bf9aa2e0a748fcb690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163.0	76.0	28.0	0.0	22.0	179.0	13.0	9.0
1723bf62e4b03495f4ddc3f9a107e7ea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	18.0	11.0	0.0	0.0
7f16bd5e33963e801d39db2aaef10a56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
223f09438b23acb23e9fa69d4977bf50	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fd5eaeb6d98d1c2e8d8d09859271e327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
af2358307243a4ce48002271af6dbd41	10.0	0.0	0.0	17.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2138ec74864694d463bb3e37b3bedcce	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b4da5eb6bfce7679cc995b2c288a585c	0.0	8.0	0.0	9.0	0.0	0.0	10.0	13.0	0.0	14.0	12.0	25.0	10.0	12.0	0.0	0.0	0.0
3f1c0c476213939de1146035fe6e1277	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aff1201b20c13528617a38149ee3a8a4	0.0	36.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5467397d19a3a1820ebbccac4503b2d4	0.0	44.0	43.0	26.0	61.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e576e81b2dd4d69e967a843517f1f0f5	112.0	121.0	148.0	156.0	122.0	143.0	113.0	149.0	108.0	82.0	119.0	100.0	52.0	106.0	80.0	35.0	37.0
f1b4c16bc0dabbecee48d6e955e1f828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	52.0	0.0	0.0	0.0	33.0	0.0
0a96d821a99fc043d23731ffb376ae16	6.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
0537478f2ff40cd8de4ad30698030dda	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7739fef1ade36554f06ff8859ceffa35	22.0	39.0	29.0	43.0	27.0	21.0	28.0	49.0	46.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fcedee946e1b23fa5e6c389aff170bb3	0.0	41.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a4dc639c2e4d64dd97bd79c504547b93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
9adb2e5f9bd038a84b6133abca1a7289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
d5c9a6cbd0487a6a479216902f4914b9	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d0547bc50963d50e6fc9a37a65dbed96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
eaa2ca02423638c061c984e3e7d7f3d0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	195.0	79.0	0.0
4d8a5331abf13a4694c5cc346af849a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0
3d815bd122f235715b2595d899a94ef2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0
6d25809f3197f79d51f5fac5e487a35f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c886832825516c2a23a5739b25930d1b	112.0	86.0	85.0	95.0	115.0	102.0	94.0	89.0	119.0	68.0	96.0	78.0	52.0	102.0	53.0	49.0	0.0
e154655c45093101ef818bb520cb2a38	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f1eff2769fcfabd8d2eff6c32621cb1e	107.0	110.0	95.0	114.0	109.0	94.0	65.0	112.0	87.0	63.0	71.0	85.0	0.0	90.0	82.0	63.0	0.0
4246aa32b15583e87f2f631a5589fe18	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660808d19eba183c3f9949e0cac61c9d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	35.0	33.0	90.0	97.0	115.0
2b79b5312f15f4a0aa430d5a27ba97c8	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
593dc43b86a445e98b076c4044b92140	29.0	0.0	0.0	23.0	35.0	0.0	0.0	19.0	0.0	17.0	14.0	20.0	0.0	0.0	0.0	0.0	0.0
0e47c7ba1550af2a47f927812a82b2a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
65a5ca8c31e8439bf2f68863242bb120	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c9c96ec77472bc657774720d00915f55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
9eabf339d067755c492036cab6f3afd4	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65278ed0d9658a4a467135ac045cc93f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e86e0017b3eafb248ae9f09e91ee4c5f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
962c390ac7350ec5eb60accfed1c1392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0
591236fa53f6456e1968b2c5e29e8f75	0.0	9.0	0.0	0.0	7.0	0.0	0.0	17.0	4.0	0.0	3.0	13.0	0.0	0.0	0.0	0.0	0.0
fb6d7582ef992e67a25fee642eb13b2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	15.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0
9eebeeb5f80d78716be4f94913351f74	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	20.0	0.0	0.0	0.0
58b77fd7804c148584c65b08330ce0b5	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5e390e58f6030be2f37aa4f81a416ba0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c624fad4634f3a8a9b01908f0d0a8f7f	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa209237a54ffec1ae6c1939e9ff9ca2	0.0	19.0	0.0	0.0	0.0	0.0	22.0	28.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f45ee92b99f5aae8c76e774a1823d8be	33.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
505bf0f83771da713656b7ff09deb467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
3c29427faf161b1403a3196a92d151ac	32.0	0.0	38.0	39.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a1fb89539711ff967eb44ba03fdd8ee9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c350d50abf66add21eff7b56677c825a	25.0	29.0	28.0	40.0	26.0	30.0	0.0	27.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f30b60b9b4b1ef5f0f5720fc1ca84a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fb8ede75ecb610c41d9a4a03ae7a563c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	8.0	0.0	0.0	2.0	0.0
6da17ee8b1ba836cd25b448600df8908	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
4a38d623c0dd79b449f88163d27f7c38	0.0	8.0	3.0	8.0	3.0	0.0	0.0	7.0	0.0	0.0	10.0	7.0	7.0	0.0	0.0	0.0	0.0
28ea1fbbe0ef723fb8ab6471486563f8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	78.0	0.0	69.0	0.0	0.0	40.0
59981c4bc447c723515dbbc246371082	0.0	0.0	0.0	0.0	0.0	39.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0
0f204b993bf0507a91d4d4b767c1381f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
b5d0cde8efcf04db0761bc69297419c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
e995a4d81e4b8fe52aca26018c2ed538	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ac07c02e5697101e0deac6cee2742d3a	29.0	24.0	22.0	32.0	0.0	0.0	23.0	15.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6485fdbc40e07f55343eb7e1350b4024	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49d90ddd0fec4417f362118a3e336f9a	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886ed6db0fb6cb351ab3246a2f4b7904	60.0	66.0	49.0	89.0	55.0	44.0	0.0	64.0	47.0	33.0	46.0	42.0	0.0	43.0	0.0	0.0	0.0
d63333351289b67f67c1d60cf79b79d2	0.0	0.0	4.0	27.0	11.0	13.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7adebf978cfe5dee23caa732e474085d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a066a46d7dc3b5f520fefd3f6f1de762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
619afea30e541b0179d1a4b475ef6bae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	23.0	0.0	0.0	0.0	0.0	0.0
3c501abca6c1f22de45af94f4becd59b	55.0	46.0	0.0	49.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
e0e75a6756fda3d6b61a664dba668416	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608c59a3840cfda58106f12a761cff27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
9cbf06ba4da42b2c6b83f543b25babda	61.0	0.0	0.0	85.0	0.0	0.0	0.0	123.0	78.0	68.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0
9b2d96fc369ae2e3c953bb77b77f43ac	34.0	53.0	54.0	53.0	41.0	51.0	0.0	67.0	58.0	42.0	42.0	23.0	0.0	53.0	22.0	18.0	0.0
cb3862aab7ff59915e161f6c1462b062	91.0	94.0	50.0	87.0	63.0	60.0	72.0	74.0	76.0	29.0	67.0	29.0	27.0	75.0	48.0	0.0	29.0
917c94aaf90ede98d6dcbe28fe4349a0	68.0	87.0	0.0	0.0	0.0	81.0	60.0	60.0	76.0	47.0	55.0	0.0	35.0	43.0	35.0	39.0	0.0
0ed9c3aa4328fc45725a287de561ceb1	0.0	0.0	0.0	21.0	0.0	24.0	0.0	22.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0
fbbace3d9e237c39cec41b0bf23ff952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0
0458daf750f870fb329a78211b38de1d	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e6ecc277708ee86dab0251368e0578f2	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11bf127c34d51fe8a111b2bd88244a62	19.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc3f6a1dcd4280691f0d7a77383bf4da	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
f15d93e22bfa47c36474ae6d34bc48f4	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	265.0	166.0	0.0	0.0	0.0
f5877a48c71eab1471b4682f4a127aa5	43.0	0.0	35.0	0.0	0.0	60.0	42.0	0.0	0.0	0.0	0.0	16.0	30.0	20.0	28.0	0.0	0.0
82cefdc59b80d43bc91702dbc6e2144a	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21a6f6d7b3d0aaa88d2fca94afd3caf2	0.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e5cb490481b4e3fed14799fe5298d96e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
45ec4d7109210f0dd1656c2c4bde5868	104.0	126.0	114.0	164.0	134.0	130.0	103.0	168.0	190.0	86.0	94.0	137.0	59.0	125.0	49.0	39.0	72.0
c587545c69876b5b4555f42118c7d384	0.0	0.0	177.0	130.0	0.0	127.0	111.0	132.0	100.0	0.0	128.0	85.0	155.0	115.0	109.0	83.0	0.0
30d5a254ad98ae571f91fa6dcebe0358	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da52e4251530d0e11faf35ae737b78a3	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec8053fa6ddf4f3f029d0da831d3faff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
0a938c3b2db47e76745e858b566fd9b0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2414921f96946393e509ddcc0cdd677a	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f7f2df9b427be03a64432887c1e2e9ed	65.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	75.0	53.0	61.0	46.0	0.0	0.0	0.0	0.0
f9d167f110cf1e4c8deac51352bc0801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
e0f54d92cdcb2e44f898066005aa478e	22.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	46.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0
1cb1df33c5463b23a0d0db9c8264ecab	0.0	0.0	12.0	42.0	0.0	0.0	15.0	0.0	0.0	0.0	8.0	9.0	0.0	0.0	0.0	0.0	0.0
52b2b883c809fc3fa7998ad523492d92	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c1e69e2e65755b57ec393f3be793fba	12.0	29.0	31.0	28.0	0.0	42.0	37.0	25.0	0.0	0.0	0.0	20.0	0.0	29.0	0.0	0.0	0.0
9aef324991e489fc8d786060f276cc8a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7df8fe52f4cf03d5f132b10176af818a	0.0	30.0	33.0	24.0	0.0	26.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7fcaacb8ff200977d8b428fe7d498025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
0b31bbe453beebb5377427cd071869aa	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	33.0	47.0	0.0	0.0	0.0
d845acd846710afd30c430246f3afa8f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
cacc161cdcb7038382fffbb12845fa23	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
08927286e5953dcf38fa9f6de6ff74cf	138.0	121.0	131.0	221.0	201.0	135.0	0.0	163.0	136.0	133.0	127.0	105.0	124.0	185.0	115.0	0.0	80.0
044920aa089c6161fbc187e29c5f7467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
f5b6a3222f8bcfba241bf4634a556705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
390b363cdc483e388ad559e1e581d1c8	0.0	42.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0
d4fd161926713b1c6f0482c06fa8c7de	60.0	63.0	64.0	82.0	64.0	56.0	42.0	156.0	80.0	52.0	51.0	121.0	136.0	92.0	30.0	0.0	0.0
8f13c5a5abb20b8c5d97d9bdddc0c19b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	523.0	207.0	267.0
adf1c04c37c71f44a91b1ce7b8664450	0.0	0.0	0.0	7.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0cd0a40fc32f35cc381a86eca5ca37cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
0b8fa74d8c7046750c56913ed296f62d	21.0	24.0	0.0	0.0	0.0	30.0	0.0	24.0	21.0	0.0	20.0	28.0	0.0	0.0	0.0	30.0	0.0
8b0e65760f45d58bbcb8b957e4f98b96	0.0	0.0	0.0	0.0	0.0	0.0	17.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9f92b2e75571c6663ae4215d13a76f3f	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d1fab7cba0c8ec29d8797a5e71314cab	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
a4a8ad104b75b228a7fc62bb8d143829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
73a32b20d62ad40e365ba69e3831f212	170.0	145.0	157.0	126.0	149.0	156.0	165.0	171.0	181.0	88.0	128.0	0.0	0.0	92.0	93.0	82.0	0.0
3385ddb7e818a275464214c386189210	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
021048bdff57deb6083ae3a340124747	0.0	0.0	13.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
14e893eb7ba7ab4b3f2ffcf08fd8e870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9c43e6b7910aac29912823392d28a6d5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7170356101b7966583e68328fd3ac5c1	0.0	0.0	61.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdd4c764540141094896db81ba151267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
096323b66654611703a575e2b1d621a8	25.0	0.0	15.0	33.0	29.0	33.0	15.0	28.0	0.0	46.0	62.0	69.0	309.0	161.0	76.0	82.0	0.0
f90719297443f3153328bb42f6993497	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76e4e5b18aa776ebddc42bc96c48428b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7c2ffb93a828d58633521c435207e33c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
015c3327ba76126e9069655a1a6bb8c3	0.0	29.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	30.0	14.0	33.0	0.0	0.0	20.0
2644a42003198ac21b7276d188965b8c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
f44a8de44b6eb47ab753f0a36e082dcc	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a078b09bcc8543d929b4430b88f0ed5a	0.0	0.0	38.0	0.0	0.0	37.0	30.0	29.0	0.0	0.0	46.0	40.0	0.0	49.0	30.0	0.0	0.0
626c84ca1b79638dc0f38deaf2a4c852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0
c470429aec637c3ff7606a18c7cd01c6	8.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2751ae90da6d899eff7589997dfe86dc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0
a5b9cfae69ebb942d5b8c517b3d427dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a3d696475d482496c6d7ff4e300d94d	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
473ea1d5854b95ac296f101b6383e894	105.0	168.0	132.0	137.0	136.0	103.0	106.0	160.0	151.0	108.0	126.0	98.0	40.0	122.0	68.0	0.0	39.0
f67c2b29b5505d3dab7f5bc58beb7caf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
3bc2fe2a7499bb69c150651d9ae8f4c4	0.0	0.0	0.0	43.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1d67c6e25b62a19555b53c16bb58adda	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727421e98c7cb930cc2b61850eecc9fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
cf7bc4d94760cbbc3e279e513d540a03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	31.0	0.0	35.0	0.0	0.0	0.0
e1b8ebc0815a9f08a04633b22d7d78b1	0.0	0.0	79.0	0.0	86.0	0.0	0.0	112.0	125.0	63.0	0.0	112.0	176.0	233.0	63.0	39.0	65.0
8e74e2c2ddd3f87731b63586676bb063	43.0	34.0	65.0	38.0	80.0	65.0	58.0	77.0	78.0	62.0	61.0	52.0	0.0	80.0	52.0	0.0	30.0
